performance_rank,light_penalty_rank,ranking_method,config_key,n_bootstraps,possessions_per_bootstrap,samples_per_possession,n_profile_scope_results,n_profiles,n_scopes,mean_whole_grid_cosine,median_whole_grid_cosine,minimum_whole_grid_cosine,maximum_whole_grid_cosine,mean_lightly_penalized_whole_grid_cosine,median_lightly_penalized_whole_grid_cosine,minimum_lightly_penalized_whole_grid_cosine,maximum_lightly_penalized_whole_grid_cosine,mean_moderately_penalized_whole_grid_cosine,median_moderately_penalized_whole_grid_cosine,minimum_moderately_penalized_whole_grid_cosine,maximum_moderately_penalized_whole_grid_cosine,mean_support_cosine,mean_outside_energy_fraction,mean_recovered_dynamic_range,qut_rejection_rate,mean_p_value,mean_lambda_qut,mean_lambda_max_obs,mean_lambda_ci_width,mean_lambda_bootstrap_std,expected_profile_scope_results,coverage_fraction,complete_coverage
42,39,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p10000_s250,10,10000,250,20,4,5,0.8564760229058106,0.8615505993793671,0.7230304561636142,0.9792963666021195,0.7878256501931629,0.7858883227119551,0.6150554273455211,0.972200305538556,0.7272791014108975,0.7254963441938546,0.5145738142311842,0.9651556631101831,0.9345332961311857,0.1580652894388408,0.364943135040812,1.0,0.0,53.2736123808412,684.1014203621869,44.781489157822044,15.144292552731468,20,1.0,True
43,40,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p10000_s250,50,10000,250,20,4,5,0.8568911874805195,0.8659642365212985,0.7120362630318403,0.9812232576011755,0.7876276803781226,0.7882409941951376,0.583097020364511,0.9734182159486933,0.726711029896111,0.7281246527911119,0.47750676870058095,0.965675258714538,0.9359052944367796,0.15970990151580738,0.3628822440747169,1.0,0.0,53.2736123808412,684.1014203621869,62.28207847306654,16.926823565739326,20,1.0,True
44,41,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p10000_s200,10,10000,200,20,4,5,0.8565108675785449,0.8606675327846054,0.7186152635071344,0.9816896337601384,0.7872393288650508,0.7740389393036023,0.594579592342859,0.9740850021999534,0.726109466947585,0.7062922032754017,0.4914038200559102,0.9665392797075404,0.9352334902901036,0.1594381311047719,0.3743956508487461,1.0,0.0,51.29332560521082,669.6845249155463,55.35955529544437,18.976958695757904,20,1.0,True
45,42,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p10000_s200,50,10000,200,20,4,5,0.8551825575095678,0.862237692347722,0.6916622085158689,0.9797554071275947,0.7863398135066555,0.783386551202206,0.561216881790905,0.9710909265794184,0.7255640556452703,0.7158711568994689,0.455373135222958,0.9625030704852882,0.9333921752537991,0.1590121903712514,0.37489759430289243,1.0,0.0,51.29332560521082,669.6845249155463,62.47078708353064,17.355172423875132,20,1.0,True
46,43,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p10000_s200,100,10000,200,20,4,5,0.8548725706997813,0.8609632975845849,0.6900514128984697,0.9802849095731596,0.785559171120587,0.7778248452779387,0.5585372850946468,0.9716276434564173,0.7244466479843976,0.7153226384845521,0.4520879067989089,0.9630468329250705,0.9337255136002673,0.1601599771617717,0.3739148435555396,1.0,0.0,51.29332560521082,669.6845249155463,65.24543274609958,17.550072055841134,20,1.0,True
47,50,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p00100_s250,10,100,250,20,4,5,0.8256981440645615,0.8749134509352494,0.38940605020102076,0.9821154434862122,0.7713961415273463,0.8306511233229671,0.3324909703822759,0.9737813425364297,0.7240140683928649,0.7857637657353362,0.2838945243112653,0.9703097555608609,0.8881550303106479,0.14151306201746022,0.06426904709278461,0.75,0.1365,5.1962280185366705,7.162758431073309,4.439199370482054,1.5570290257154042,20,1.0,True
48,47,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p10000_s100,10,10000,100,20,4,5,0.8481533026008524,0.8563568752869106,0.7074085244420156,0.9824751236415528,0.7795545725779041,0.785116005395001,0.5500978223482965,0.9778349606866455,0.7195790035837909,0.7239820010733582,0.4123812713226038,0.9732167129046826,0.9270519773758258,0.16057835360726186,0.4017830413207409,1.0,0.0,46.340256374563836,591.2049162202334,40.47954533987724,13.912481418236855,20,1.0,True
49,48,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p10000_s100,100,10000,100,20,4,5,0.8459128310191597,0.8512668347044086,0.6703084226074651,0.9812985146136105,0.7758821776656266,0.782652294628144,0.5349884673165243,0.9760688674667477,0.7147870699820734,0.719321372755427,0.42698651920310254,0.9708670907475615,0.9265804420003473,0.16452658522897007,0.40271052448078964,1.0,0.0,46.340256374563836,591.2049162202334,56.83806901077581,15.02838870752835,20,1.0,True
50,49,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p10000_s100,50,10000,100,20,4,5,0.8459670177429199,0.8526637478609322,0.6620071165573836,0.9821631546418719,0.7756090390057684,0.7847936930479833,0.525610955135929,0.97669652618903,0.7142913098870773,0.7223511456207881,0.4173170789999453,0.9712603244799528,0.9271161277655938,0.16541411486831362,0.4016487506544215,1.0,0.0,46.340256374563836,591.2049162202334,53.278143076176846,14.762483745436597,20,1.0,True
51,51,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p00100_s150,10,100,150,20,4,5,0.7762566553071952,0.8776716866903582,-0.03715164651283304,0.9881291126591977,0.7343633880474709,0.8100826509345924,0.0,0.9790085569863977,0.6960744155707375,0.7746958272206164,0.0,0.9757806549516691,0.8532931587980201,0.17388193224807363,0.06375256342114881,0.8,0.0365,4.874637785702189,7.102113645092885,3.7776355563571173,1.2779327062253039,20,1.0,True
52,52,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p00100_s050,10,100,50,20,4,5,0.7647697710030774,0.878776261744871,-0.1938489092081578,0.9854596813610034,0.7279078462622081,0.8331118234030752,0.0,0.9774630756917569,0.6879774674006822,0.793013141208111,0.0,0.9695313592345594,0.8175556959650734,0.1432135582759409,0.05695691357643227,0.8,0.0825,4.228375662642167,5.470324433208317,3.241880711546277,1.0953018191109178,20,1.0,True
