profile,profile_rank,light_penalty_rank,ranking_method,config_key,n_bootstraps,possessions_per_bootstrap,samples_per_possession,n_scope_results,mean_whole_grid_cosine,median_whole_grid_cosine,minimum_whole_grid_cosine,maximum_whole_grid_cosine,mean_lightly_penalized_whole_grid_cosine,median_lightly_penalized_whole_grid_cosine,minimum_lightly_penalized_whole_grid_cosine,maximum_lightly_penalized_whole_grid_cosine,mean_moderately_penalized_whole_grid_cosine,median_moderately_penalized_whole_grid_cosine,minimum_moderately_penalized_whole_grid_cosine,maximum_moderately_penalized_whole_grid_cosine,mean_support_cosine,mean_outside_energy_fraction,mean_recovered_dynamic_range,qut_rejection_rate,mean_p_value,mean_lambda_qut,mean_lambda_max_obs,mean_lambda_ci_width,mean_lambda_bootstrap_std,expected_scope_results,coverage_fraction,complete_coverage
high_y_side,42,42,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p10000_s200,50,10000,200,5,0.8763565276001349,0.8487735769127485,0.8054756106569889,0.9797554071275947,0.8027114466158899,0.7511634384474216,0.6526846227842282,0.9710909265794184,0.739235771725723,0.6647786012760813,0.528876617966774,0.9625030704852882,0.9620783873374339,0.16525180888919672,0.34032085314393046,1.0,0.0,52.747814520816895,881.6449460342513,57.92302340397064,15.911616507091221,5,1.0,True
high_y_side,43,43,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p10000_s150,10,10000,150,5,0.8754343189191559,0.8309256915707256,0.8100308208824964,0.9828909825102659,0.8023158956307453,0.7230911007828286,0.6811619917386629,0.9764886079059529,0.7391623728991314,0.6292509009354882,0.5645156243545723,0.9701279372152004,0.9602416246373305,0.1645973371202648,0.34882929280400277,1.0,0.0,51.46829920681763,833.8071831172878,37.40409346548556,13.044405729636333,5,1.0,True
high_y_side,44,44,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p10000_s150,100,10000,150,5,0.8749296851422634,0.8277514125503228,0.8082395196328981,0.9824885211118894,0.8013964871051295,0.7179439919036915,0.6805676845196703,0.9772970744206345,0.7380398884938504,0.625261693139615,0.5634175652235665,0.9721330592139913,0.960419845713498,0.16572622530932296,0.34944822248071433,1.0,0.0,51.46829920681763,833.8071831172878,56.38858948705952,15.009649258190674,5,1.0,True
high_y_side,45,45,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p10000_s200,100,10000,200,5,0.8753954437060546,0.8480372120587089,0.8022641168343845,0.9802849095731596,0.8012912888820459,0.7490831703002607,0.6481553778794791,0.9716276434564173,0.7375381388959501,0.6616756765483107,0.5236497371112198,0.9630468329250705,0.9618212474139854,0.1665516164016822,0.3393737613037228,1.0,0.0,52.747814520816895,881.6449460342513,58.13943643381292,16.063402792096987,5,1.0,True
high_y_side,46,46,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p10000_s200,10,10000,200,5,0.8737931519694971,0.8502485285011709,0.8005298995717332,0.9816896337601384,0.7976727179507712,0.7527174423784638,0.6434643280676479,0.9740850021999534,0.7324572399434074,0.666374041316551,0.5172153366377142,0.9665392797075404,0.9629493539678167,0.17129698525547793,0.33972762279212476,1.0,0.0,52.747814520816895,881.6449460342513,44.8537553104783,15.567363019600023,5,1.0,True
high_y_side,47,47,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p10000_s250,100,10000,250,5,0.872297840854387,0.8512333003143996,0.7922781827308958,0.9818485176545058,0.7946863969997239,0.7556934794484841,0.6335258418169321,0.9746940574524068,0.7288702262272411,0.670876755726113,0.5058303881765234,0.9675917298347779,0.9641218465355971,0.175983126961706,0.32488362997770304,1.0,0.0,54.05776905443632,902.7544216111846,61.864128236329655,16.342474070226256,5,1.0,True
high_y_side,48,48,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p10000_s250,10,10000,250,5,0.8718219693027855,0.8483674753490356,0.7893789139188121,0.9792963666021195,0.7942382282665168,0.7477768168120882,0.6499819916336828,0.972200305538556,0.7281259392506807,0.6591131602865435,0.525848186967496,0.9651556631101831,0.9631050159202343,0.17558075752028196,0.32566842988133426,1.0,0.0,54.05776905443632,902.7544216111846,46.00460618199772,15.140710313823494,5,1.0,True
high_y_side,49,49,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p10000_s250,50,10000,250,5,0.8716149418216524,0.8490427240299999,0.7919595178787293,0.9812232576011755,0.7939558371529408,0.751799088729596,0.6350833196504363,0.9734182159486933,0.7280041767453247,0.6656930844797868,0.5077627450410738,0.965675258714538,0.9633600573380603,0.1761108752109432,0.3256074894592166,1.0,0.0,54.05776905443632,902.7544216111846,58.23642138191808,16.32905985437121,5,1.0,True
high_y_side,50,52,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p10000_s100,10,10000,100,5,0.8607393371040917,0.8511916194561775,0.7338054252119747,0.9824751236415528,0.7823525633540366,0.7550228840110939,0.5500978223482965,0.9778349606866455,0.7175740503838836,0.6697194172854264,0.4123812713226038,0.9732167129046826,0.9563738460085999,0.1819547188798154,0.3707123134285211,1.0,0.0,47.78306864006725,774.6178387037278,30.15977306392158,11.03103001398998,5,1.0,True
high_y_side,51,50,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p10000_s100,50,10000,100,5,0.8614827094978607,0.845198092110366,0.7495845588161995,0.9821631546418719,0.7829504054804525,0.7451654169837791,0.5728897854573901,0.97669652618903,0.7175589776188482,0.6569720209402722,0.43784614080062817,0.9712603244799528,0.9563799601111567,0.18145110738853348,0.3706988684274256,1.0,0.0,47.78306864006725,774.6178387037278,47.829006600994674,13.168650630522194,5,1.0,True
high_y_side,52,51,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p10000_s100,100,10000,100,5,0.8609611709289015,0.8436716727238242,0.7524586615869884,0.9812985146136105,0.7826389766287469,0.74416588570728,0.5776364073457566,0.9760688674667477,0.7173167975625813,0.65639618272662,0.44343142836257915,0.9708670907475615,0.9554126093269076,0.18097919992744363,0.3695197612419724,1.0,0.0,47.78306864006725,774.6178387037278,55.07633680496053,14.630301279469416,5,1.0,True
low_y_side,1,2,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p00100_s100,100,100,100,5,0.9532086697692085,0.9635793862102826,0.9207160171144821,0.9829692487621194,0.9508080898715683,0.9614963084529345,0.9143912539922582,0.9812125789414878,0.9484181303512946,0.9594177339186787,0.908109938173881,0.9794590484752791,0.9556199337045046,0.005096035968239735,0.10517262482826481,1.0,0.0,4.651287806440298,6.777597709243322,5.163236297332466,1.3543356548190337,5,1.0,True
low_y_side,2,1,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p00100_s100,50,100,100,5,0.9545824938152794,0.9681489788184626,0.9274572671690198,0.9781105437212272,0.951321331804938,0.9649794712276233,0.9184103875379818,0.9762921960621815,0.9480811200357161,0.961820339910052,0.9094517556720493,0.97447722878609,0.9578647886731588,0.006886941058707402,0.10227778068801854,1.0,0.0,4.651287806440298,6.777597709243322,5.0534842310141785,1.3635910226030874,5,1.0,True
low_y_side,3,4,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p00100_s200,100,100,200,5,0.9513287440212954,0.9632505074628668,0.9021890499897347,0.9874969102847542,0.948995751284199,0.9628818389150438,0.8945442066957168,0.9870608478240028,0.946676874505562,0.9625133114691429,0.8869641432047686,0.9866249779212917,0.9536759653409923,0.0050518077564439875,0.10555095380521377,1.0,0.0,5.0544475030307074,8.707540961310752,5.5932854183052045,1.499067459113677,5,1.0,True
low_y_side,4,3,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p00100_s150,100,100,150,5,0.9536879010543112,0.9656752808921211,0.9039087560232296,0.9832350455250174,0.9497273746344245,0.9638192683387888,0.8911560550397719,0.9821941528197184,0.9458063452966405,0.9619668230121076,0.8785832741879533,0.9811543620458741,0.9576884501387142,0.008543724814033354,0.09881942652864381,1.0,0.002,4.891501901781919,7.832921359469223,5.675090426853047,1.462368728242264,5,1.0,True
low_y_side,5,6,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p00100_s150,50,100,150,5,0.9501166711784252,0.9667434166826511,0.9000155504580265,0.9793801641468488,0.9473019839511805,0.9658393863434024,0.8918266992268383,0.9780573401620467,0.9445042492787931,0.9649362013896409,0.8837123548021742,0.9767363028821001,0.9529484518267696,0.006079294534963424,0.09631692724535242,1.0,0.002,4.891501901781919,7.832921359469223,5.144765562187013,1.4410220120398585,5,1.0,True
low_y_side,6,5,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p00100_s200,10,100,200,5,0.9513646792112856,0.9582676670811355,0.8791604251520501,0.9945139419488385,0.9474152056666331,0.9577994488256377,0.8702770707709498,0.9927643971237584,0.9434957590196655,0.9573314593458175,0.861483477010099,0.9910179300907191,0.955344448282679,0.008460265986592094,0.11461287239799275,1.0,0.0,5.0544475030307074,8.707540961310752,4.112651223546941,1.4466072124193192,5,1.0,True
low_y_side,7,8,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p00100_s200,50,100,200,5,0.9472231415765746,0.9684165167272312,0.870602193076965,0.9917127819808913,0.9441171809603327,0.9680987468088689,0.8611721275427268,0.9911971477218142,0.941034744765393,0.9677810811614679,0.8518442052567909,0.9906817815632335,0.9503528593319398,0.006845447840410622,0.10793556680437177,1.0,0.0,5.0544475030307074,8.707540961310752,5.143822336163017,1.4600935060344193,5,1.0,True
low_y_side,8,9,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p00100_s100,10,100,100,5,0.9445768556861329,0.9564663350125687,0.8924731802040385,0.9893783581696067,0.942648227792511,0.9562800713852081,0.8916450355454725,0.9828492337849308,0.940728847737432,0.9560938440310938,0.8908176593397751,0.9763631965214543,0.9465147893357807,0.003972482550380484,0.08645740863139509,1.0,0.0,4.651287806440298,6.777597709243322,3.0756109484204974,1.0765332382862944,5,1.0,True
low_y_side,9,7,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p00100_s050,50,100,50,5,0.9532679172911772,0.9614908630628566,0.906286763078222,0.9790489363626024,0.9452561288960816,0.9600435452336822,0.8769038273847598,0.9776705570495853,0.937443458535685,0.9585984060304097,0.8484735227404743,0.976294118323458,0.961485252090128,0.01720277809889947,0.09303205944830552,1.0,0.002,4.334771168727668,6.351484205775336,4.407576480219003,1.2338461524791633,5,1.0,True
low_y_side,10,11,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p00100_s250,100,100,250,5,0.9472134673944226,0.96121195561052,0.8904829554858671,0.9919848352253634,0.9410194699161046,0.9606567730539735,0.8676857187528565,0.9898472352530565,0.9349471064310405,0.9601019111630921,0.8454721136317248,0.9877142415342721,0.9535321834075339,0.013478919148641407,0.1045036845622235,1.0,0.0,5.077406157965854,9.871071014902187,6.0146877019816625,1.6029366429165939,5,1.0,True
low_y_side,11,10,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p00100_s050,100,100,50,5,0.95074917055661,0.9669207408841411,0.9064557338077931,0.9784056996677379,0.9420245141634508,0.9652596422884374,0.8792198744424918,0.9771947509104983,0.9334959122350257,0.9635638014150395,0.8528023584421229,0.9759853009148596,0.9596753591620694,0.018746964070928306,0.093128229258582,1.0,0.002,4.334771168727668,6.351484205775336,4.533955437976118,1.221617563027913,5,1.0,True
low_y_side,12,12,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p00100_s150,10,100,150,5,0.9479626458740198,0.9658980629116677,0.8940135769510142,0.9721079678161044,0.9389912893989882,0.9465986253304687,0.8846797132661819,0.9681194705304811,0.9301413472868802,0.9359874712630578,0.8754432988970346,0.9641473377960436,0.9570574226838022,0.018769230481360446,0.09319221242330969,1.0,0.002,4.891501901781919,7.832921359469223,3.3184070306940194,1.1045351752267423,5,1.0,True
low_y_side,13,15,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p00100_s050,10,100,50,5,0.9420805498531152,0.9463794921776603,0.8926685243360519,0.9755923029357961,0.9342886211963981,0.9426027557662423,0.877997746136344,0.961125206416874,0.9265946968334997,0.9388410912557259,0.8635680784128289,0.9564455207345868,0.9499719588731876,0.016545925162595395,0.08315118672035168,1.0,0.002,4.334771168727668,6.351484205775336,3.1728294790138922,1.055389235305063,5,1.0,True
low_y_side,14,13,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p01000_s250,50,1000,250,5,0.9438128700172006,0.9783315791806203,0.8534613492148169,0.9807847627719195,0.9346861400215678,0.9728077901083564,0.8216786011114879,0.9799352844645848,0.9258086106181898,0.967044078672076,0.7910794368669113,0.9790865419082752,0.9531980188526085,0.020350220414291624,0.24600790422409774,1.0,0.0,16.332904258102598,84.41706765541278,20.380016007693648,5.466499397392702,5,1.0,True
low_y_side,15,14,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p01000_s150,10,1000,150,5,0.9432614973390603,0.9740437137745314,0.8563290471196526,0.9898329025012288,0.9344020671767701,0.9705944400613851,0.8262067380565724,0.9855504218853218,0.9257685037786269,0.9642996146978454,0.7971440140984747,0.9812864692857892,0.9523545966768451,0.019667532131199573,0.257237402535975,1.0,0.0,15.724130553150388,79.40531092811742,14.487992153820297,5.092372108007742,5,1.0,True
low_y_side,16,23,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p00100_s250,50,100,250,5,0.9391273173629658,0.9559134121168607,0.8743275482963322,0.9899541328306298,0.9323035513735372,0.9556379866030208,0.851637150384734,0.9856122021591761,0.9256076485616174,0.9553626404470106,0.8295356097708267,0.9812893151598789,0.9460821334656387,0.014954806515121715,0.10675680670596192,1.0,0.0,5.077406157965854,9.871071014902187,6.386027428623663,1.6634241058596568,5,1.0,True
low_y_side,17,19,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p01000_s150,50,1000,150,5,0.9416981880525375,0.9763553222442027,0.8506397421192569,0.9845658726981713,0.9331512300746093,0.9703728357456283,0.8200183506764428,0.9810610614245184,0.9248353197004825,0.9644270061319915,0.790499270314884,0.9775687264131497,0.9504844814594717,0.01911858899738705,0.2581827322859317,1.0,0.0,15.724130553150388,79.40531092811742,18.46612708948431,5.134430976930062,5,1.0,True
low_y_side,18,17,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p01000_s250,100,1000,250,5,0.9430827996733374,0.9748893634477265,0.8504403807364298,0.98106884548763,0.9337568595757828,0.9693559700709299,0.8194738070920219,0.978623665087125,0.924671945154633,0.9638539837885283,0.7896348006527885,0.9772571889198932,0.952658371860783,0.020750450176892678,0.2452012236788869,1.0,0.0,16.332904258102598,84.41706765541278,20.199062196635555,5.35639916306261,5,1.0,True
low_y_side,19,22,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p01000_s150,100,1000,150,5,0.9407743777562049,0.9751139377058079,0.8518329242368338,0.9836759960060534,0.9325260038558687,0.9699574585002978,0.8214580390261482,0.9804619149393967,0.9245025235654063,0.9648282471624374,0.7921662695595377,0.9772583356204141,0.9492556922750957,0.01848789000464892,0.2577785536646843,1.0,0.0,15.724130553150388,79.40531092811742,18.30719606991723,5.020250434893945,5,1.0,True
low_y_side,20,16,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p01000_s250,10,1000,250,5,0.9447312023548594,0.9732591117287702,0.8516883556916477,0.9835652102185342,0.9342217496296374,0.9696910983417062,0.8184300544795364,0.9826384971259986,0.9240022195977928,0.9590494403880806,0.7864704848892956,0.9817126571806087,0.9555414234094165,0.023253222051049217,0.24052459077909588,1.0,0.0,16.332904258102598,84.41706765541278,13.194688088403018,4.7040281871710565,5,1.0,True
low_y_side,21,18,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p01000_s200,50,1000,200,5,0.9437239259961581,0.9709985598682422,0.8658671469702174,0.9794929874055099,0.9336501120783305,0.9647620957110132,0.8301928863945841,0.9760873801542712,0.9238836990371123,0.9585656866957709,0.7959884273607591,0.9729322898841473,0.954117842812388,0.022232622063484118,0.25299813190475107,1.0,0.0,16.053469509800088,86.47094479779489,19.830892002970252,5.339021224604307,5,1.0,True
low_y_side,22,21,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p01000_s200,100,1000,200,5,0.9424191852002849,0.9748452634382869,0.8563820048812048,0.9788231873073552,0.9327046996406508,0.9701808336304844,0.8207053518258087,0.9752282357949259,0.9232977783740861,0.9655387221394935,0.7865149789187346,0.9741661230865523,0.9524542015476672,0.021649729918297597,0.25397234300151467,1.0,0.0,16.053469509800088,86.47094479779489,19.755285755820918,5.090942702500996,5,1.0,True
low_y_side,23,25,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p01000_s100,100,1000,100,5,0.9409060079948564,0.9719315936142883,0.8543039908105055,0.9829372566080965,0.9318678524743695,0.9702654887961624,0.8189871474103448,0.980272786307357,0.9231272653213802,0.9666719194715206,0.7851302988611601,0.9776155386466548,0.9502543407821438,0.020277962532435044,0.2715693364106119,1.0,0.0,15.11637675773961,76.07927821252676,18.058808087113984,4.77069572710216,5,1.0,True
low_y_side,24,20,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p01000_s100,10,1000,100,5,0.9434216380228234,0.9726326497737772,0.864233608853282,0.9873286301951092,0.9330023424053525,0.9695676302320668,0.8311773141564205,0.9838415426973667,0.92286635736536,0.9665122693675491,0.799385398219991,0.9803667710373757,0.9541346203881375,0.023043056303574724,0.27318174187093974,1.0,0.0,15.11637675773961,76.07927821252676,12.756829539891811,4.33462411115392,5,1.0,True
low_y_side,25,26,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p01000_s100,50,1000,100,5,0.9412336152239605,0.9723916822982546,0.8561051034015171,0.9804417366092906,0.9317146983582066,0.9689777235170108,0.8194421929682444,0.9766272922893363,0.922516658694299,0.965575750764414,0.7843493806410308,0.9738232271104078,0.9510874820790634,0.021286719734828076,0.27246427778154614,1.0,0.0,15.11637675773961,76.07927821252676,18.38532407201012,4.871130499908336,5,1.0,True
low_y_side,26,24,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p01000_s200,10,1000,200,5,0.9420178052849829,0.964498666269747,0.8678610328818912,0.9760551406258697,0.9318932329776761,0.9564633237632865,0.8319095300409124,0.9733206902071289,0.9220836731978229,0.9484949245626636,0.7974473330997881,0.9705939004407235,0.952470386308757,0.022278377132224858,0.2645904734730721,1.0,0.0,16.053469509800088,86.47094479779489,17.632148917482844,6.335381499248321,5,1.0,True
low_y_side,27,27,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b500_p01000_s100,500,1000,100,5,0.9401085933529117,0.9732072066832149,0.8538459202422389,0.9801115043402963,0.9308500268305222,0.9693536495066799,0.8179747798807337,0.9761142179524189,0.9218999755881818,0.9654681527375243,0.7836106312144864,0.9721332340958309,0.9496889196215124,0.02075372402398208,0.2692428383231163,1.0,0.0,15.11637675773961,76.07927821252676,18.20390050285264,4.653149593805572,5,1.0,True
low_y_side,28,28,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p01000_s050,10,1000,50,5,0.9336681188510771,0.9661510903744457,0.8516054308517179,0.9789015185895762,0.9238990507798522,0.9627021211291462,0.812940495542416,0.9749667016198829,0.914488008741164,0.959265464025264,0.7760310413142731,0.9710477011386623,0.943811936637893,0.021938823757185394,0.3183411108329892,1.0,0.0,12.585098251168185,55.329147829532204,10.674354382713334,3.5736914933374493,5,1.0,True
low_y_side,29,29,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b010_p00100_s250,10,100,250,5,0.9305681900850459,0.9718850812243174,0.8379170614141024,0.9821154434862122,0.9224336394207772,0.9669198815573937,0.837710611559339,0.9737813425364297,0.9144653421583794,0.960945915693011,0.8375042125706392,0.9703097555608609,0.9388734061914695,0.017515005946598623,0.1135763413523091,1.0,0.0,5.077406157965854,9.871071014902187,3.456243478929511,1.173376067011302,5,1.0,True
low_y_side,30,30,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p01000_s050,50,1000,50,5,0.9324800654436707,0.9554467801816449,0.8490928511813375,0.9781209078045625,0.922268335257819,0.949292489842992,0.8110639957262381,0.974461434202299,0.912409225894821,0.9431778409478586,0.7747383625338311,0.970815651900302,0.9430604530983683,0.02293082740507486,0.31951053880155084,1.0,0.0,12.585098251168185,55.329147829532204,12.982885168450213,3.7783101959546777,5,1.0,True
low_y_side,31,31,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p01000_s050,100,1000,50,5,0.9325491176610521,0.9539547238766379,0.8491458137500054,0.9800495140211463,0.9221388810787834,0.9467062447349607,0.8097171621532784,0.9767443020327348,0.9121085881734853,0.9395128420539921,0.7721193133957841,0.9734502368548997,0.9433572205290727,0.02338796034758426,0.32393952839076523,1.0,0.0,12.585098251168185,55.329147829532204,14.411944580944407,3.9010330342765984,5,1.0,True
